Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
E0,30/10/05,west brom,newcastle,0,3,A,0.0,0.0,D,2005-06
E0,31/10/05,man city,aston villa,3,1,H,2.0,0.0,H,2005-06
E0,5/11/2005,arsenal,sunderland,3,1,H,2.0,0.0,H,2005-06
E0,5/11/2005,aston villa,liverpool,0,2,A,0.0,0.0,D,2005-06
E0,5/11/2005,blackburn,charlton,4,1,H,2.0,1.0,H,2005-06
E0,5/11/2005,fulham,man city,2,1,H,2.0,1.0,H,2005-06
E0,5/11/2005,newcastle,birmingham,1,0,H,0.0,0.0,D,2005-06
E0,5/11/2005,portsmouth,wigan,0,2,A,0.0,0.0,D,2005-06
E0,5/11/2005,west ham,west brom,1,0,H,0.0,0.0,D,2005-06
E0,6/11/2005,everton,middlesbrough,1,0,H,1.0,0.0,H,2005-06
E0,6/11/2005,man united,chelsea,1,0,H,1.0,0.0,H,2005-06
E0,7/11/2005,bolton,tottenham,1,0,H,1.0,0.0,H,2005-06
E0,19/11/05,charlton,man united,1,3,A,0.0,1.0,A,2005-06
E0,19/11/05,chelsea,newcastle,3,0,H,0.0,0.0,D,2005-06
E0,19/11/05,liverpool,portsmouth,3,0,H,2.0,0.0,H,2005-06
E0,19/11/05,man city,blackburn,0,0,D,0.0,0.0,D,2005-06
E0,19/11/05,sunderland,aston villa,1,3,A,0.0,0.0,D,2005-06
E0,19/11/05,west brom,everton,4,0,H,1.0,0.0,H,2005-06
E0,19/11/05,wigan,arsenal,2,3,A,2.0,3.0,A,2005-06
E0,20/11/05,middlesbrough,fulham,3,2,H,0.0,1.0,A,2005-06
E0,20/11/05,tottenham,west ham,1,1,D,1.0,0.0,H,2005-06
E0,26/11/05,arsenal,blackburn,3,0,H,2.0,0.0,H,2005-06
E0,26/11/05,aston villa,charlton,1,0,H,0.0,0.0,D,2005-06
E0,26/11/05,man city,liverpool,0,1,A,0.0,0.0,D,2005-06
E0,26/11/05,portsmouth,chelsea,0,2,A,0.0,1.0,A,2005-06
E0,26/11/05,sunderland,birmingham,0,1,A,0.0,0.0,D,2005-06
E0,26/11/05,wigan,tottenham,1,2,A,0.0,1.0,A,2005-06
E0,27/11/05,everton,newcastle,1,0,H,0.0,0.0,D,2005-06
E0,27/11/05,fulham,bolton,2,1,H,2.0,0.0,H,2005-06
E0,27/11/05,middlesbrough,west brom,2,2,D,1.0,1.0,D,2005-06
E0,27/11/05,west ham,man united,1,2,A,1.0,0.0,H,2005-06
E0,30/11/05,sunderland,liverpool,0,2,A,0.0,2.0,A,2005-06
E0,3/12/2005,blackburn,everton,0,2,A,0.0,2.0,A,2005-06
E0,3/12/2005,bolton,arsenal,2,0,H,2.0,0.0,H,2005-06
E0,3/12/2005,chelsea,middlesbrough,1,0,H,0.0,0.0,D,2005-06
E0,3/12/2005,liverpool,wigan,3,0,H,2.0,0.0,H,2005-06
E0,3/12/2005,man united,portsmouth,3,0,H,1.0,0.0,H,2005-06
E0,3/12/2005,newcastle,aston villa,1,1,D,1.0,0.0,H,2005-06
E0,3/12/2005,tottenham,sunderland,3,2,H,1.0,1.0,D,2005-06
E0,3/12/2005,west brom,fulham,0,0,D,0.0,0.0,D,2005-06
E0,4/12/2005,charlton,man city,2,5,A,1.0,2.0,A,2005-06
E0,5/12/2005,birmingham,west ham,1,2,A,1.0,2.0,A,2005-06
E0,10/12/2005,birmingham,fulham,1,0,H,0.0,0.0,D,2005-06
E0,10/12/2005,blackburn,west ham,3,2,H,0.0,1.0,A,2005-06
E0,10/12/2005,bolton,aston villa,1,1,D,0.0,0.0,D,2005-06
E0,10/12/2005,charlton,sunderland,2,0,H,1.0,0.0,H,2005-06
E0,10/12/2005,chelsea,wigan,1,0,H,0.0,0.0,D,2005-06
E0,10/12/2005,liverpool,middlesbrough,2,0,H,0.0,0.0,D,2005-06
E0,10/12/2005,newcastle,arsenal,1,0,H,0.0,0.0,D,2005-06
E0,10/12/2005,west brom,man city,2,0,H,1.0,0.0,H,2005-06
E0,11/12/2005,man united,everton,1,1,D,1.0,1.0,D,2005-06
E0,12/12/2005,tottenham,portsmouth,3,1,H,0.0,1.0,A,2005-06
E0,14/12/05,everton,west ham,1,2,A,1.0,1.0,D,2005-06
E0,14/12/05,man united,wigan,4,0,H,2.0,0.0,H,2005-06
E0,17/12/05,aston villa,man united,0,2,A,0.0,1.0,A,2005-06
E0,17/12/05,everton,bolton,0,4,A,0.0,1.0,A,2005-06
E0,17/12/05,fulham,blackburn,2,1,H,1.0,0.0,H,2005-06
E0,17/12/05,man city,birmingham,4,1,H,3.0,0.0,H,2005-06
E0,17/12/05,portsmouth,west brom,1,0,H,0.0,0.0,D,2005-06
E0,17/12/05,west ham,newcastle,2,4,A,1.0,2.0,A,2005-06
E0,17/12/05,wigan,charlton,3,0,H,1.0,0.0,H,2005-06
E0,18/12/05,arsenal,chelsea,0,2,A,0.0,1.0,A,2005-06
E0,18/12/05,middlesbrough,tottenham,3,3,D,2.0,1.0,H,2005-06
E0,26/12/05,aston villa,everton,4,0,H,1.0,0.0,H,2005-06
E0,26/12/05,charlton,arsenal,0,1,A,0.0,0.0,D,2005-06
E0,26/12/05,chelsea,fulham,3,2,H,2.0,1.0,H,2005-06
E0,26/12/05,liverpool,newcastle,2,0,H,2.0,0.0,H,2005-06
E0,26/12/05,man united,west brom,3,0,H,2.0,0.0,H,2005-06
E0,26/12/05,middlesbrough,blackburn,0,2,A,0.0,1.0,A,2005-06
E0,26/12/05,portsmouth,west ham,1,1,D,1.0,0.0,H,2005-06
E0,26/12/05,sunderland,bolton,0,0,D,0.0,0.0,D,2005-06
E0,26/12/05,tottenham,birmingham,2,0,H,0.0,0.0,D,2005-06
E0,26/12/05,wigan,man city,4,3,H,3.0,1.0,H,2005-06
E0,28/12/05,arsenal,portsmouth,4,0,H,4.0,0.0,H,2005-06
E0,28/12/05,birmingham,man united,2,2,D,1.0,1.0,D,2005-06
E0,28/12/05,everton,liverpool,1,3,A,1.0,2.0,A,2005-06
E0,28/12/05,fulham,aston villa,3,3,D,2.0,1.0,H,2005-06
E0,28/12/05,man city,chelsea,0,1,A,0.0,0.0,D,2005-06
E0,28/12/05,west brom,tottenham,2,0,H,1.0,0.0,H,2005-06
E0,28/12/05,west ham,wigan,0,2,A,0.0,2.0,A,2005-06
E0,31/12/05,aston villa,arsenal,0,0,D,0.0,0.0,D,2005-06
E0,31/12/05,charlton,west ham,2,0,H,1.0,0.0,H,2005-06
E0,31/12/05,chelsea,birmingham,2,0,H,2.0,0.0,H,2005-06
E0,31/12/05,liverpool,west brom,1,0,H,0.0,0.0,D,2005-06
E0,31/12/05,man united,bolton,4,1,H,2.0,1.0,H,2005-06
E0,31/12/05,middlesbrough,man city,0,0,D,0.0,0.0,D,2005-06
E0,31/12/05,portsmouth,fulham,1,0,H,1.0,0.0,H,2005-06
E0,31/12/05,sunderland,everton,0,1,A,0.0,0.0,D,2005-06
E0,31/12/05,tottenham,newcastle,2,0,H,1.0,0.0,H,2005-06
E0,31/12/05,wigan,blackburn,0,3,A,0.0,1.0,A,2005-06
E0,2/1/2006,birmingham,wigan,2,0,H,2.0,0.0,H,2005-06
E0,2/1/2006,blackburn,portsmouth,2,1,H,2.0,1.0,H,2005-06
E0,2/1/2006,bolton,liverpool,2,2,D,1.0,0.0,H,2005-06
E0,2/1/2006,everton,charlton,3,1,H,2.0,1.0,H,2005-06
E0,2/1/2006,fulham,sunderland,2,1,H,1.0,1.0,D,2005-06
E0,2/1/2006,newcastle,middlesbrough,2,2,D,1.0,0.0,H,2005-06
E0,2/1/2006,west brom,aston villa,1,2,A,0.0,0.0,D,2005-06
E0,2/1/2006,west ham,chelsea,1,3,A,0.0,1.0,A,2005-06
E0,3/1/2006,arsenal,man united,0,0,D,0.0,0.0,D,2005-06
E0,4/1/2006,man city,tottenham,0,2,A,0.0,1.0,A,2005-06
E0,14/01/06,arsenal,middlesbrough,7,0,H,4.0,0.0,H,2005-06
E0,14/01/06,aston villa,west ham,1,2,A,1.0,0.0,H,2005-06
E0,14/01/06,blackburn,bolton,0,0,D,0.0,0.0,D,2005-06
E0,14/01/06,charlton,birmingham,2,0,H,1.0,0.0,H,2005-06
E0,14/01/06,fulham,newcastle,1,0,H,0.0,0.0,D,2005-06
E0,14/01/06,liverpool,tottenham,1,0,H,0.0,0.0,D,2005-06
E0,14/01/06,man city,man united,3,1,H,2.0,0.0,H,2005-06
E0,14/01/06,portsmouth,everton,0,1,A,0.0,1.0,A,2005-06
E0,15/01/06,sunderland,chelsea,1,2,A,1.0,1.0,D,2005-06
E0,15/01/06,wigan,west brom,0,1,A,0.0,0.0,D,2005-06
E0,21/01/06,birmingham,portsmouth,5,0,H,2.0,0.0,H,2005-06
E0,21/01/06,bolton,man city,2,0,H,2.0,0.0,H,2005-06
E0,21/01/06,everton,arsenal,1,0,H,1.0,0.0,H,2005-06
E0,21/01/06,middlesbrough,wigan,2,3,A,0.0,2.0,A,2005-06
E0,21/01/06,newcastle,blackburn,0,1,A,0.0,0.0,D,2005-06
E0,21/01/06,tottenham,aston villa,0,0,D,0.0,0.0,D,2005-06
E0,21/01/06,west brom,sunderland,0,1,A,0.0,0.0,D,2005-06
E0,22/01/06,chelsea,charlton,1,1,D,1.0,0.0,H,2005-06
E0,22/01/06,man united,liverpool,1,0,H,0.0,0.0,D,2005-06
E0,23/01/06,west ham,fulham,2,1,H,2.0,0.0,H,2005-06
E0,31/01/06,charlton,west brom,0,0,D,0.0,0.0,D,2005-06
E0,31/01/06,fulham,tottenham,1,0,H,0.0,0.0,D,2005-06
E0,31/01/06,sunderland,middlesbrough,0,3,A,0.0,2.0,A,2005-06
E0,31/01/06,wigan,everton,1,1,D,1.0,1.0,D,2005-06
E0,1/2/2006,arsenal,west ham,2,3,A,1.0,2.0,A,2005-06
E0,1/2/2006,aston villa,chelsea,1,1,D,0.0,1.0,A,2005-06
E0,1/2/2006,blackburn,man united,4,3,H,3.0,1.0,H,2005-06
E0,1/2/2006,liverpool,birmingham,1,1,D,0.0,0.0,D,2005-06
E0,1/2/2006,man city,newcastle,3,0,H,2.0,0.0,H,2005-06
E0,1/2/2006,portsmouth,bolton,1,1,D,0.0,0.0,D,2005-06
E0,4/2/2006,birmingham,arsenal,0,2,A,0.0,1.0,A,2005-06
E0,4/2/2006,bolton,wigan,1,1,D,0.0,0.0,D,2005-06
E0,4/2/2006,everton,man city,1,0,H,1.0,0.0,H,2005-06
E0,4/2/2006,man united,fulham,4,2,H,3.0,2.0,H,2005-06
E0,4/2/2006,middlesbrough,aston villa,0,4,A,0.0,2.0,A,2005-06
E0,4/2/2006,newcastle,portsmouth,2,0,H,1.0,0.0,H,2005-06
E0,4/2/2006,west brom,blackburn,2,0,H,2.0,0.0,H,2005-06
E0,4/2/2006,west ham,sunderland,2,0,H,0.0,0.0,D,2005-06
E0,5/2/2006,chelsea,liverpool,2,0,H,1.0,0.0,H,2005-06
E0,5/2/2006,tottenham,charlton,3,1,H,2.0,0.0,H,2005-06
E0,8/2/2006,charlton,liverpool,2,0,H,2.0,0.0,H,2005-06
E0,11/2/2006,arsenal,bolton,1,1,D,0.0,1.0,A,2005-06
E0,11/2/2006,aston villa,newcastle,1,2,A,1.0,2.0,A,2005-06
E0,11/2/2006,everton,blackburn,1,0,H,1.0,0.0,H,2005-06
E0,11/2/2006,fulham,west brom,6,1,H,2.0,0.0,H,2005-06
E0,11/2/2006,middlesbrough,chelsea,3,0,H,2.0,0.0,H,2005-06
E0,11/2/2006,portsmouth,man united,1,3,A,0.0,3.0,A,2005-06
E0,11/2/2006,wigan,liverpool,0,1,A,0.0,1.0,A,2005-06
E0,12/2/2006,man city,charlton,3,2,H,1.0,0.0,H,2005-06
E0,12/2/2006,sunderland,tottenham,1,1,D,0.0,1.0,A,2005-06
E0,13/02/06,west ham,birmingham,3,0,H,1.0,0.0,H,2005-06
E0,14/02/06,liverpool,arsenal,1,0,H,0.0,0.0,D,2005-06
E0,15/02/06,blackburn,sunderland,2,0,H,1.0,0.0,H,2005-06
E0,19/02/06,tottenham,wigan,2,2,D,1.0,1.0,D,2005-06
E0,22/02/06,newcastle,charlton,0,0,D,0.0,0.0,D,2005-06
E0,25/02/06,birmingham,sunderland,1,0,H,1.0,0.0,H,2005-06
E0,25/02/06,blackburn,arsenal,1,0,H,1.0,0.0,H,2005-06
E0,25/02/06,charlton,aston villa,0,0,D,0.0,0.0,D,2005-06
E0,25/02/06,chelsea,portsmouth,2,0,H,0.0,0.0,D,2005-06
E0,25/02/06,newcastle,everton,2,0,H,0.0,0.0,D,2005-06
E0,26/02/06,bolton,fulham,2,1,H,1.0,1.0,D,2005-06
E0,26/02/06,liverpool,man city,1,0,H,1.0,0.0,H,2005-06
E0,26/02/06,west brom,middlesbrough,0,2,A,0.0,2.0,A,2005-06
E0,4/3/2006,aston villa,portsmouth,1,0,H,1.0,0.0,H,2005-06
E0,4/3/2006,fulham,arsenal,0,4,A,0.0,2.0,A,2005-06
E0,4/3/2006,liverpool,charlton,0,0,D,0.0,0.0,D,2005-06
E0,4/3/2006,middlesbrough,birmingham,1,0,H,1.0,0.0,H,2005-06
E0,4/3/2006,newcastle,bolton,3,1,H,2.0,0.0,H,2005-06
E0,4/3/2006,west brom,chelsea,1,2,A,0.0,0.0,D,2005-06
E0,4/3/2006,west ham,everton,2,2,D,2.0,1.0,H,2005-06
E0,5/3/2006,man city,sunderland,2,1,H,2.0,1.0,H,2005-06
E0,5/3/2006,tottenham,blackburn,3,2,H,2.0,1.0,H,2005-06
E0,6/3/2006,wigan,man united,1,2,A,0.0,0.0,D,2005-06
E0,11/3/2006,birmingham,west brom,1,1,D,0.0,0.0,D,2005-06
E0,11/3/2006,blackburn,aston villa,2,0,H,0.0,0.0,D,2005-06
E0,11/3/2006,bolton,west ham,4,1,H,3.0,0.0,H,2005-06
E0,11/3/2006,chelsea,tottenham,2,1,H,1.0,1.0,D,2005-06
E0,11/3/2006,everton,fulham,3,1,H,2.0,0.0,H,2005-06
E0,11/3/2006,portsmouth,man city,2,1,H,0.0,0.0,D,2005-06
E0,11/3/2006,sunderland,wigan,0,1,A,0.0,1.0,A,2005-06
E0,12/3/2006,arsenal,liverpool,2,1,H,1.0,0.0,H,2005-06
E0,12/3/2006,charlton,middlesbrough,2,1,H,0.0,0.0,D,2005-06
E0,12/3/2006,man united,newcastle,2,0,H,2.0,0.0,H,2005-06
E0,15/03/06,liverpool,fulham,5,1,H,2.0,1.0,H,2005-06
E0,18/03/06,arsenal,charlton,3,0,H,2.0,0.0,H,2005-06
E0,18/03/06,birmingham,tottenham,0,2,A,0.0,0.0,D,2005-06
E0,18/03/06,blackburn,middlesbrough,3,2,H,2.0,1.0,H,2005-06
E0,18/03/06,bolton,sunderland,2,0,H,0.0,0.0,D,2005-06
E0,18/03/06,everton,aston villa,4,1,H,3.0,0.0,H,2005-06
E0,18/03/06,man city,wigan,0,1,A,0.0,0.0,D,2005-06
E0,18/03/06,west brom,man united,1,2,A,0.0,1.0,A,2005-06
E0,18/03/06,west ham,portsmouth,2,4,A,0.0,3.0,A,2005-06
E0,19/03/06,fulham,chelsea,1,0,H,1.0,0.0,H,2005-06
E0,19/03/06,newcastle,liverpool,1,3,A,1.0,2.0,A,2005-06
E0,25/03/06,aston villa,fulham,0,0,D,0.0,0.0,D,2005-06
E0,25/03/06,chelsea,man city,2,0,H,2.0,0.0,H,2005-06
E0,25/03/06,liverpool,everton,3,1,H,1.0,0.0,H,2005-06
E0,25/03/06,sunderland,blackburn,0,1,A,0.0,1.0,A,2005-06
E0,25/03/06,wigan,west ham,1,2,A,1.0,0.0,H,2005-06
E0,26/03/06,charlton,newcastle,3,1,H,2.0,1.0,H,2005-06
E0,26/03/06,man united,birmingham,3,0,H,2.0,0.0,H,2005-06
E0,26/03/06,middlesbrough,bolton,4,3,H,2.0,1.0,H,2005-06
E0,27/03/06,tottenham,west brom,2,1,H,0.0,1.0,A,2005-06
E0,29/03/06,man united,west ham,1,0,H,1.0,0.0,H,2005-06
E0,1/4/2006,arsenal,aston villa,5,0,H,2.0,0.0,H,2005-06
E0,1/4/2006,birmingham,chelsea,0,0,D,0.0,0.0,D,2005-06
E0,1/4/2006,bolton,man united,1,2,A,1.0,1.0,D,2005-06
E0,1/4/2006,everton,sunderland,2,2,D,2.0,1.0,H,2005-06
E0,1/4/2006,fulham,portsmouth,1,3,A,1.0,2.0,A,2005-06
E0,1/4/2006,newcastle,tottenham,3,1,H,3.0,1.0,H,2005-06
E0,1/4/2006,west brom,liverpool,0,2,A,0.0,2.0,A,2005-06
E0,2/4/2006,man city,middlesbrough,0,1,A,0.0,1.0,A,2005-06
E0,2/4/2006,west ham,charlton,0,0,D,0.0,0.0,D,2005-06
E0,3/4/2006,blackburn,wigan,1,1,D,0.0,0.0,D,2005-06
E0,4/4/2006,birmingham,bolton,1,0,H,1.0,0.0,H,2005-06
E0,8/4/2006,charlton,everton,0,0,D,0.0,0.0,D,2005-06
E0,8/4/2006,portsmouth,blackburn,2,2,D,1.0,1.0,D,2005-06
E0,8/4/2006,tottenham,man city,2,1,H,1.0,0.0,H,2005-06
E0,8/4/2006,wigan,birmingham,1,1,D,0.0,0.0,D,2005-06
E0,9/4/2006,aston villa,west brom,0,0,D,0.0,0.0,D,2005-06
E0,9/4/2006,chelsea,west ham,4,1,H,2.0,1.0,H,2005-06
E0,9/4/2006,liverpool,bolton,1,0,H,1.0,0.0,H,2005-06
E0,9/4/2006,man united,arsenal,2,0,H,0.0,0.0,D,2005-06
E0,9/4/2006,middlesbrough,newcastle,1,2,A,0.0,2.0,A,2005-06
E0,12/4/2006,portsmouth,arsenal,1,1,D,0.0,1.0,A,2005-06
E0,14/04/06,man united,sunderland,0,0,D,0.0,0.0,D,2005-06
E0,15/04/06,arsenal,west brom,3,1,H,1.0,0.0,H,2005-06
E0,15/04/06,bolton,chelsea,0,2,A,0.0,1.0,A,2005-06
E0,15/04/06,everton,tottenham,0,1,A,0.0,1.0,A,2005-06
E0,15/04/06,fulham,charlton,2,1,H,2.0,1.0,H,2005-06
E0,15/04/06,newcastle,wigan,3,1,H,2.0,1.0,H,2005-06
E0,15/04/06,portsmouth,middlesbrough,1,0,H,0.0,0.0,D,2005-06
E0,15/04/06,west ham,man city,1,0,H,1.0,0.0,H,2005-06
E0,16/04/06,aston villa,birmingham,3,1,H,1.0,1.0,D,2005-06
E0,16/04/06,blackburn,liverpool,0,1,A,0.0,1.0,A,2005-06
E0,17/04/06,charlton,portsmouth,2,1,H,0.0,1.0,A,2005-06
E0,17/04/06,chelsea,everton,3,0,H,1.0,0.0,H,2005-06
E0,17/04/06,middlesbrough,west ham,2,0,H,1.0,0.0,H,2005-06
E0,17/04/06,sunderland,newcastle,1,4,A,1.0,0.0,H,2005-06
E0,17/04/06,tottenham,man united,1,2,A,0.0,2.0,A,2005-06
E0,17/04/06,west brom,bolton,0,0,D,0.0,0.0,D,2005-06
E0,18/04/06,wigan,aston villa,3,2,H,1.0,0.0,H,2005-06
E0,19/04/06,birmingham,blackburn,2,1,H,0.0,0.0,D,2005-06
E0,22/04/06,arsenal,tottenham,1,1,D,0.0,0.0,D,2005-06
E0,22/04/06,bolton,charlton,4,1,H,3.0,0.0,H,2005-06
E0,22/04/06,everton,birmingham,0,0,D,0.0,0.0,D,2005-06
E0,22/04/06,newcastle,west brom,3,0,H,2.0,0.0,H,2005-06
E0,22/04/06,portsmouth,sunderland,2,1,H,0.0,0.0,D,2005-06
E0,24/04/06,fulham,wigan,1,0,H,1.0,0.0,H,2005-06
E0,25/04/06,aston villa,man city,0,1,A,0.0,0.0,D,2005-06
E0,26/04/06,west ham,liverpool,1,2,A,0.0,1.0,A,2005-06
E0,29/04/06,birmingham,newcastle,0,0,D,0.0,0.0,D,2005-06
E0,29/04/06,charlton,blackburn,0,2,A,0.0,1.0,A,2005-06
E0,29/04/06,chelsea,man united,3,0,H,1.0,0.0,H,2005-06
E0,29/04/06,liverpool,aston villa,3,1,H,1.0,0.0,H,2005-06
E0,29/04/06,man city,fulham,1,2,A,0.0,0.0,D,2005-06
E0,29/04/06,middlesbrough,everton,0,1,A,0.0,0.0,D,2005-06
E0,29/04/06,wigan,portsmouth,1,2,A,1.0,0.0,H,2005-06
E0,30/04/06,tottenham,bolton,1,0,H,0.0,0.0,D,2005-06
E0,1/5/2006,man united,middlesbrough,0,0,D,0.0,0.0,D,2005-06
E0,1/5/2006,sunderland,arsenal,0,3,A,0.0,3.0,A,2005-06
E0,1/5/2006,west brom,west ham,0,1,A,0.0,1.0,A,2005-06
E0,2/5/2006,blackburn,chelsea,1,0,H,1.0,0.0,H,2005-06
E0,3/5/2006,bolton,middlesbrough,1,1,D,0.0,0.0,D,2005-06
E0,4/5/2006,man city,arsenal,1,3,A,1.0,1.0,D,2005-06
E0,4/5/2006,sunderland,fulham,2,1,H,1.0,0.0,H,2005-06
E0,7/5/2006,arsenal,wigan,4,2,H,2.0,2.0,D,2005-06
E0,7/5/2006,aston villa,sunderland,2,1,H,1.0,0.0,H,2005-06
E0,7/5/2006,blackburn,man city,2,0,H,1.0,0.0,H,2005-06
E0,7/5/2006,bolton,birmingham,1,0,H,0.0,0.0,D,2005-06
E0,7/5/2006,everton,west brom,2,2,D,0.0,1.0,A,2005-06
E0,7/5/2006,fulham,middlesbrough,1,0,H,0.0,0.0,D,2005-06
E0,7/5/2006,man united,charlton,4,0,H,3.0,0.0,H,2005-06
E0,7/5/2006,newcastle,chelsea,1,0,H,0.0,0.0,D,2005-06
E0,7/5/2006,portsmouth,liverpool,1,3,A,0.0,0.0,D,2005-06
E0,7/5/2006,west ham,tottenham,2,1,H,1.0,1.0,D,2005-06
E0,19/08/06,arsenal,aston villa,1,1,D,0.0,0.0,D,2006-07
E0,19/08/06,bolton,tottenham,2,0,H,2.0,0.0,H,2006-07
E0,19/08/06,everton,watford,2,1,H,1.0,0.0,H,2006-07
E0,19/08/06,newcastle,wigan,2,1,H,1.0,0.0,H,2006-07
E0,19/08/06,portsmouth,blackburn,3,0,H,1.0,0.0,H,2006-07
E0,19/08/06,reading,middlesbrough,3,2,H,2.0,2.0,D,2006-07
E0,19/08/06,sheffield united,liverpool,1,1,D,0.0,0.0,D,2006-07
E0,19/08/06,west ham,charlton,3,1,H,0.0,1.0,A,2006-07
E0,20/08/06,chelsea,man city,3,0,H,2.0,0.0,H,2006-07
E0,20/08/06,man united,fulham,5,1,H,4.0,1.0,H,2006-07
E0,22/08/06,tottenham,sheffield united,2,0,H,2.0,0.0,H,2006-07
E0,22/08/06,watford,west ham,1,1,D,0.0,0.0,D,2006-07
E0,23/08/06,aston villa,reading,2,1,H,1.0,1.0,D,2006-07
E0,23/08/06,blackburn,everton,1,1,D,0.0,0.0,D,2006-07
E0,23/08/06,charlton,man united,0,3,A,0.0,0.0,D,2006-07
E0,23/08/06,fulham,bolton,1,1,D,0.0,0.0,D,2006-07
E0,23/08/06,man city,portsmouth,0,0,D,0.0,0.0,D,2006-07
E0,23/08/06,middlesbrough,chelsea,2,1,H,0.0,1.0,A,2006-07
E0,26/08/06,charlton,bolton,2,0,H,0.0,0.0,D,2006-07
E0,26/08/06,fulham,sheffield united,1,0,H,1.0,0.0,H,2006-07
E0,26/08/06,liverpool,west ham,2,1,H,2.0,1.0,H,2006-07
E0,26/08/06,man city,arsenal,1,0,H,1.0,0.0,H,2006-07
E0,26/08/06,tottenham,everton,0,2,A,0.0,0.0,D,2006-07
E0,26/08/06,watford,man united,1,2,A,1.0,1.0,D,2006-07
E0,26/08/06,wigan,reading,1,0,H,1.0,0.0,H,2006-07
E0,27/08/06,aston villa,newcastle,2,0,H,2.0,0.0,H,2006-07
E0,27/08/06,blackburn,chelsea,0,2,A,0.0,0.0,D,2006-07
E0,28/08/06,middlesbrough,portsmouth,0,4,A,0.0,1.0,A,2006-07
E0,9/9/2006,arsenal,middlesbrough,1,1,D,0.0,1.0,A,2006-07
E0,9/9/2006,bolton,watford,1,0,H,0.0,0.0,D,2006-07
E0,9/9/2006,chelsea,charlton,2,1,H,1.0,0.0,H,2006-07
E0,9/9/2006,everton,liverpool,3,0,H,2.0,0.0,H,2006-07
E0,9/9/2006,man united,tottenham,1,0,H,1.0,0.0,H,2006-07
E0,9/9/2006,newcastle,fulham,1,2,A,0.0,0.0,D,2006-07
E0,9/9/2006,portsmouth,wigan,1,0,H,0.0,0.0,D,2006-07
E0,9/9/2006,sheffield united,blackburn,0,0,D,0.0,0.0,D,2006-07
E0,10/9/2006,west ham,aston villa,1,1,D,0.0,1.0,A,2006-07
E0,11/9/2006,reading,man city,1,0,H,1.0,0.0,H,2006-07
E0,16/09/06,bolton,middlesbrough,0,0,D,0.0,0.0,D,2006-07
E0,16/09/06,charlton,portsmouth,0,1,A,0.0,0.0,D,2006-07
E0,16/09/06,everton,wigan,2,2,D,0.0,0.0,D,2006-07
E0,16/09/06,sheffield united,reading,1,2,A,0.0,2.0,A,2006-07
E0,16/09/06,watford,aston villa,0,0,D,0.0,0.0,D,2006-07
E0,17/09/06,blackburn,man city,4,2,H,2.0,2.0,D,2006-07
E0,17/09/06,chelsea,liverpool,1,0,H,1.0,0.0,H,2006-07
E0,17/09/06,man united,arsenal,0,1,A,0.0,0.0,D,2006-07
E0,17/09/06,tottenham,fulham,0,0,D,0.0,0.0,D,2006-07
E0,17/09/06,west ham,newcastle,0,2,A,0.0,0.0,D,2006-07
E0,20/09/06,liverpool,newcastle,2,0,H,1.0,0.0,H,2006-07
E0,23/09/06,arsenal,sheffield united,3,0,H,0.0,0.0,D,2006-07
E0,23/09/06,aston villa,charlton,2,0,H,1.0,0.0,H,2006-07
E0,23/09/06,fulham,chelsea,0,2,A,0.0,0.0,D,2006-07
E0,23/09/06,liverpool,tottenham,3,0,H,0.0,0.0,D,2006-07
E0,23/09/06,man city,west ham,2,0,H,0.0,0.0,D,2006-07
E0,23/09/06,middlesbrough,blackburn,0,1,A,0.0,1.0,A,2006-07
E0,23/09/06,reading,man united,1,1,D,0.0,0.0,D,2006-07
E0,23/09/06,wigan,watford,1,1,D,1.0,0.0,H,2006-07
E0,24/09/06,newcastle,everton,1,1,D,1.0,1.0,D,2006-07
E0,25/09/06,portsmouth,bolton,0,1,A,0.0,1.0,A,2006-07
E0,30/09/06,bolton,liverpool,2,0,H,1.0,0.0,H,2006-07
E0,30/09/06,charlton,arsenal,1,2,A,1.0,1.0,D,2006-07
E0,30/09/06,chelsea,aston villa,1,1,D,1.0,1.0,D,2006-07
E0,30/09/06,everton,man city,1,1,D,1.0,0.0,H,2006-07
E0,30/09/06,sheffield united,middlesbrough,2,1,H,1.0,0.0,H,2006-07
E0,1/10/2006,blackburn,wigan,2,1,H,1.0,1.0,D,2006-07
E0,1/10/2006,man united,newcastle,2,0,H,1.0,0.0,H,2006-07
E0,1/10/2006,tottenham,portsmouth,2,1,H,2.0,1.0,H,2006-07
E0,1/10/2006,west ham,reading,0,1,A,0.0,1.0,A,2006-07
E0,2/10/2006,watford,fulham,3,3,D,1.0,0.0,H,2006-07
E0,14/10/06,arsenal,watford,3,0,H,2.0,0.0,H,2006-07
E0,14/10/06,aston villa,tottenham,1,1,D,0.0,0.0,D,2006-07
E0,14/10/06,liverpool,blackburn,1,1,D,0.0,1.0,A,2006-07
E0,14/10/06,man city,sheffield united,0,0,D,0.0,0.0,D,2006-07
E0,14/10/06,middlesbrough,everton,2,1,H,1.0,0.0,H,2006-07
E0,14/10/06,portsmouth,west ham,2,0,H,1.0,0.0,H,2006-07
E0,14/10/06,reading,chelsea,0,1,A,0.0,1.0,A,2006-07
E0,14/10/06,wigan,man united,1,3,A,1.0,0.0,H,2006-07
